#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
185,"Cross My Heart And Hope To Die","Harmful Logic",30,175,"breakcore, speedcore, jungle","Electronic","Cross My Heart And Hope To Die",2021-06-18,03:40,48,93,3,85,14,10,20,-7,A minor,4,2023-01-13,28Htz40ff0WaT4gfc8CL7k,"Harmful Logic",8A,QZMHM2051890
186,"20°","Dazegxd",14,164,"breakcore, jungle, rally house","Electronic, Rock","##extra zone",2021-12-29,03:01,61,48,0,78,30,0,10,-14,B minor,4,2023-01-13,4n5Ts0NtTOsmWqPbzvg97U,"eldia",10A,QZFYX2255351
187,"Genetic Tree - Remix","Enjoy",0,195,"","","Genetic Tree (Remix)",2020-12-19,02:19,58,84,9,1,61,30,10,-8,B minor,4,2023-01-13,4Gk13jI0jHCmzsusMEZZeG,"Vada Vada",10A,QZNWZ2034092
188,"Matrix","Nedaj",0,170,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Era9",2020-11-19,03:00,38,85,0,93,27,10,60,-10,G,4,2023-01-13,2E4S5WH4vZJGXZjPrMEtOG,"1504845 Records DK",9B,QZNWT2068892
189,"save file 3","optic core, Age",34,167,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","save room",2021-12-24,01:54,67,42,56,91,33,20,0,-11,C minor,4,2023-01-13,7yz6rZ5ieLmbtc7kwUmhtw,"Optic Core",5A,QZPEW2132463
190,"ghost","Zaphyre",0,179,"breakcore, speedcore, jungle","Electronic","Lifeforce",2020-01-17,03:09,38,80,0,62,4,10,10,-7,B minor,4,2023-01-13,0AN0OFuF6L07dHwJTtqIo6,"Syncope Records",10A,IELOI2039560
191,"ZERO»NOVA»BLOSSOM»___","Machine Girl",35,148,"breakcore, speedcore, jungle, hyperpop","Electronic, Pop","Gemini",2015-07-28,04:36,56,94,1,92,72,0,10,-7,D,4,2023-01-13,3yRmfpXyrcQ5icRuz6UKe8,"Machine Girl",10B,USLZJ1541001
192,"Resonance","DV-i",42,177,"breakcore, jungle, speedcore","Electronic","Resonance",2021-06-09,02:58,41,98,0,53,57,0,10,-7,C♯/D♭,4,2023-01-13,5ulTCY1ufOKo1wjTVcdJvr,"DV-i Hypermedia",3B,QZHNB2108424
193,"Kashmir","Nedaj",0,173,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Kashmir",2021-06-20,03:19,37,87,1,88,20,0,30,-8,G#/A♭,4,2023-01-13,1w7ymEwgIyekaIybYOikRx,"1504845 Records DK",4B,QZK6Q2118768
194,"Give Up Because There Is No Point","Jaxifyer",19,192,"breakcore, jungle, speedcore","Electronic","Hope Lost",2020-07-29,05:16,36,71,1,88,4,0,10,-8,C,4,2023-01-13,6StN2FS3HDprbcIUPsMQGH,"Jacksonifyer",8B,QZK6Q2058935
195,"Inject The Web","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","VIRTUAL DEATH 9 5",2021-07-29,02:00,38,97,9,95,61,20,20,-8,C minor,1,2023-01-13,1CzKBeFrKI7w4vm02qMUlN,"3186048 Records DK",5A,QZK6J2152439
196,"uuuuu","Casper Mcfadden",17,92,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Stasis (log)",2021-01-01,02:03,47,99,0,0,39,40,40,-4,A,4,2023-01-13,0pXBoS6ukyETwabW305vtF,"Kitty on Fire Records",11B,QZPLR2052553
197,"DEATHSCORE","Isaac Thursday, Vito Forza, Zach SantaBarbara",14,168,"breakcore, jungle, speedcore","Electronic","H0L0G4A9H1C B3D400M",2021-03-08,03:36,47,85,0,89,54,0,10,-11,A#/B♭ minor,4,2023-01-13,7dfrZAUd9FaJXFE1INNslm,"777028 Records DK",3A,QZDA72121543
198,"Neko Freestyle","Paradoxically",15,173,"breakcore, speedcore, jungle","Electronic","Fevered Dream",2020-07-09,06:00,42,88,0,85,13,10,30,-9,A#/B♭ minor,4,2023-01-13,3ZbBN5cmilCt4q8X9ByaQi,"1803711 Records DK",3A,QZHNA2077958
199,"DATABEAST","TOKYOPILL",0,160,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Serial Experiments PAIN",2022-01-30,02:00,38,87,0,94,33,0,20,-8,A minor,4,2023-01-13,5Stzu5CkVkE9p5XJB7Y8AV,"3186048 Records DK2",8A,QZFYY2253843
200,"Cherophobia","Jaxifyer",22,180,"breakcore, jungle, speedcore","Electronic","Cherophobia",2020-05-19,05:20,44,84,0,91,17,0,10,-10,B minor,4,2023-01-13,5iSPYxngXEnCYz2XppsAok,"1971429 Records DK",10A,QZHN32023226
201,"Indigo2002","Nedaj",0,175,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Era9",2020-11-19,02:11,62,65,10,4,27,10,30,-9,B,4,2023-01-13,6YArGvgohUp8cPPzIS3GEj,"1504845 Records DK",1B,QZNWT2068896
202,"ligwiybd","Goreshit, Hitori Tori",18,175,"breakcore, speedcore, jungle, gabber, hyperpop, idm","Electronic, Pop","Misdirection",2021-04-02,03:47,21,95,0,81,43,10,20,-7,E minor,4,2023-01-13,3W1GzfI4ygzUqd2bWY6Luq,"Kitty on Fire Records",9A,QZFZ22139062
203,"Wicked Sound","Golden Boy",16,180,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Dream Jungle",2021-07-16,04:16,51,98,0,87,25,0,10,-7,G,4,2023-01-13,0ZqHs4Ny5kghnVAfc82wTF,"Kitty on Fire Records",9B,QZK6L2157712
204,"G4","Nedaj",0,171,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Era9",2020-11-19,01:41,16,63,0,87,5,40,30,-12,C♯/D♭,4,2023-01-13,5U3zy4z37ggrEvnlKvTVUr,"1504845 Records DK",3B,QZNWT2068895
205,"人々の繋がり","AKIBA",0,170,"breakcore, jungle, speedcore, breakbeat","Electronic","LOST DREAMS",2021-08-27,02:38,34,67,66,47,13,10,20,-11,B minor,4,2023-01-13,44ik93L7DHcz578Qft3m4L,"2439491 Records DK",10A,QZMEM2191837
206,"Archive000","Eldia, Dazegxd",15,176,"breakcore, jungle, speedcore, rally house","Electronic, Rock","Noise0002",2021-02-01,03:10,40,81,0,93,16,0,20,-7,C minor,4,2023-01-13,41n5XHxrm7uHO9VWH5wTcK,"ELDIA000",5A,QZFZ22164211
207,"black blue BOO","Isaac Thursday, Darian",13,156,"breakcore, jungle, speedcore","Electronic","H0L0G4A9H1C B3D400M",2021-03-08,03:20,26,98,0,95,52,0,10,-7,F#/G♭,4,2023-01-13,38bVCtLuiTl4xHsYhQdbE2,"777028 Records DK",2B,QZDA72121535
208,"Nothing to Worry About","Jaxifyer",25,179,"breakcore, jungle, speedcore","Electronic","Hope Lost",2020-07-29,04:12,32,87,0,97,27,0,20,-12,F minor,4,2023-01-13,6rmV9vJJWudwU9RpMLzcnx,"Jacksonifyer",4A,QZK6Q2058931
209,"Repeater","Goreshit",27,174,"breakcore, speedcore, jungle, gabber, hyperpop","Electronic, Pop","I Hardly Knew You.",2016-05-16,04:35,56,99,0,93,15,0,0,-3,E minor,4,2023-01-13,0FF8nrbR1gTK6eSFmHSN57,"Kitty on Fire Records",9A,QZHNB1920883
210,"Love In Fragments","Nfract",0,170,"breakcore, speedcore, jungle","Electronic","Love In Fragments",2021-02-20,08:17,27,92,15,94,4,20,10,-6,C♯/D♭ minor,4,2023-01-13,3fcVg0gI3XlwpKviUXGSLI,"NFRACT",12A,QZFZ72192622
211,"Holofractal Reality (Junglist Theory)","Golden Boy",16,172,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Dream Jungle",2021-07-16,04:49,39,95,0,76,94,10,0,-8,D,4,2023-01-13,5d3eVSO192pW0nTzzngGGp,"Kitty on Fire Records",10B,QZK6L2157708
212,"Wedbecutetoget-her","o0o",40,111,"breakcore, hyperpop","Electronic, Pop","Wedbecutetoget-her",2020-11-22,03:39,41,67,2,0,48,0,0,-4,B minor,5,2023-01-13,2aUqSrIw15sfRdMwjQaRg2,"2570920 Records DK",10A,QZNWU2013757
213,"IMPLANTED MEMORIES","AKIBA",0,92,"breakcore, jungle, speedcore, breakbeat","Electronic","LOST DREAMS",2021-08-27,03:06,45,88,10,0,9,10,20,-10,E minor,4,2023-01-13,4o1U9qTX49RV553KNUH1ua,"2439491 Records DK",9A,QZMEM2191839
214,"Club Cyberia","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Abandon The Flesh !",2021-07-17,01:36,50,88,0,23,85,0,10,-6,F#/G♭,4,2023-01-13,3OPwVR3dVHEuWkNYk6LsQl,"3186048 Records DK2",2B,QZK6L2147980
215,"Dreamer","Goreshit",32,87,"breakcore, speedcore, jungle, gabber, hyperpop","Electronic, Pop","gnb",2011-11-01,04:24,58,98,1,79,87,0,60,-4,A#/B♭ minor,4,2023-01-13,2vyg0NSfDNLtEzaT1u2X1z,"Kitty on Fire Records",3A,QZHNB1943139
216,"Body Parts","Acetantina",25,218,"breakcore, speedcore, jungle","Electronic","Carmen Winstead",2021-05-07,03:25,28,82,0,90,16,0,10,-12,D,3,2023-01-13,75sY57tZP8oKumiWr66NTS,"No Agreements",10B,QZHN52183227
217,"Genesis Explorer","Heatace",0,172,"breakcore, jungle, speedcore","Electronic","Inner",2021-01-23,03:29,31,93,0,95,14,0,0,-10,A#/B♭ minor,4,2023-01-13,469EIINp5M4QbG30sOkSPN,"Heatace",3A,QZFYZ2157482
218,"LEVEL 999","Isaac Thursday",17,170,"breakcore, jungle, speedcore","Electronic","H0L0G4A9H1C B3D400M",2021-03-08,01:24,47,98,27,92,43,0,0,-9,A#/B♭ minor,4,2023-01-13,7tgswVdbD6nsU60M66KamJ,"777028 Records DK",3A,QZDA72121533
219,"Restless","Golden Boy",22,180,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","I NEVER MEANT FOR THIS TO HAPPEN",2021-03-05,03:22,52,96,0,95,40,0,10,-6,G,4,2023-01-13,72O3lJ2E6LKckePNy78YsZ,"2809286 Records DK",9B,QZDA62174282
220,"Iba","CubeNatural",17,112,"breakcore, speedcore, jungle","Electronic","Gate Watchers",2020-12-01,03:27,47,98,0,6,32,20,40,-3,D,5,2023-01-13,01DD2YMHVarGzVyGzbvJdj,"Kitty on Fire Records",10B,QZNWQ2070120
221,"District Digital","TOKYOPILL",0,107,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Serial Experiments PAIN",2022-01-30,02:24,41,79,0,94,37,0,40,-7,D,5,2023-01-13,4hSAtg2Zki7lWXYCGGQZdt,"3186048 Records DK2",10B,QZFYY2253847
222,"settings sUCK","Isaac Thursday",13,173,"breakcore, jungle, speedcore","Electronic","H0L0G4A9H1C B3D400M",2021-03-08,01:23,71,99,5,0,17,30,0,-5,F#/G♭ minor,4,2023-01-13,4t3UpNp4pbc7KxX79H2sRb,"777028 Records DK",11A,QZDA72121537
223,"Void EVENT","Kaizo Slumber",20,168,"breakcore, speedcore, jungle, gabber","Electronic","Kaizo Demos, Vol. 2: Hologram Splendor",2021-03-24,02:29,28,85,9,93,28,10,70,-10,F#/G♭ minor,4,2023-01-13,2plnQvCsSQMo4jQpoChojL,"No Agreements",11A,QZDA82166481
224,"The Sign You've Been Waiting On","maladapt",2,169,"breakcore, jungle","Electronic","The Sign You've Been Waiting On",2022-06-03,05:12,36,88,3,1,11,10,20,-3,D,4,2023-01-13,3qfKM13P7zP11fCEeurhmw,"maladapt",10B,QZK6Q2248719
225,"fckfckfck","3l3d3p",27,173,"hyperpop, breakcore, glitch","Electronic, Pop","fckfckfck",2021-05-31,02:27,24,97,0,1,40,40,40,-5,C♯/D♭ minor,4,2023-01-13,5Da7wKV6kcA7pwOIrvFWT5,"none",12A,QZHN92106367
226,"level 1","cat mother",0,172,"breakcore, hyperpop","Electronic, Pop","broken nostalgia ~",2021-04-30,02:30,67,100,11,92,30,0,20,-7,C♯/D♭,4,2023-01-13,6Lzyf9NMZ0E5as7Ultbs9s,"1588063 Records DK2",3B,QZHN52125366
227,"Green Comet in the Key of Something","Kaizo Slumber",10,160,"breakcore, speedcore, jungle, gabber","Electronic","Kaizo Demos, Vol. 3: Xeona",2021-06-11,02:52,38,57,0,84,44,0,30,-14,F#/G♭,4,2023-01-13,5dOkaiDlk4ZOI2BaEvDo1A,"No Agreements",2B,QZHN62178144
228,".psychopass","Casper Mcfadden",14,160,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Audio Diary",2020-02-26,02:20,44,98,6,45,21,30,10,-6,C minor,4,2023-01-13,1RQ9jbbisIynZUx9PbPF2Q,"Casper Mcfadden",5A,QM42K2028382
229,"Judgment","Passing Currents",39,114,"breakcore, jungle, rally house, breakbeat","Electronic, Rock","We Chose You",2021-08-15,03:26,23,91,17,92,16,20,10,-7,G minor,5,2023-01-13,5DtiHF6nx73Q9rdoI3oOWP,"Passing Currents under exclusive license to Amuseio AB",6A,SE6TI2105205
230,"sendin' my luv","Dazegxd, gum.mp3",4,125,"breakcore, jungle, rally house","Electronic, Rock","d&db2.iso",2021-02-11,03:50,77,75,0,59,26,0,10,-11,E minor,4,2023-01-13,5r9hYJLjJBu6rK2c2HBh9T,"eldia",9A,QZFYY2151359
231,"WISH","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","VIRTUAL DEATH 9 5",2021-07-29,01:16,38,96,11,41,14,20,30,-7,C,3,2023-01-13,6OoFJi7KxtT3SB35M0GNkH,"3186048 Records DK",8B,QZK6J2152437
232,"Afflatus(3ASIC remix)","鬼否乐队",16,170,"breakcore, jungle","Electronic","九耳玖支",2017-11-03,04:18,47,92,0,91,63,0,10,-6,F#/G♭,4,2023-01-13,3ergHp0Q345JUeNxarHhcE,"Sony Music Entertainment",2B,CNA231702470
233,"1 LAST KI$$","SAGEISKAMI",22,112,"breakcore, jungle, speedcore","Electronic","1 LAST KI$$",2021-09-03,04:38,36,54,91,39,33,10,10,-18,E,4,2023-01-13,1BojCMuoi6vjkrxHAt0rBg,"3295942 Records DK",12B,QZMEP2109897
234,"Kairi","Casper Mcfadden",14,163,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Kairi",2020-12-12,02:43,55,98,32,90,16,10,10,-4,G,4,2023-01-13,5wOBWL03srFR3kS3v1HLrN,"2327101 Records DK",9B,QZNWX2099491
235,"Protocol Seven","C!erra My$t",24,100,"breakcore, speedcore, jungle","Electronic","Witness of Another World",2020-08-13,02:10,51,99,19,87,28,20,40,-4,F,4,2023-01-13,6AJMfsP3XM2Y7xN8LHmoEl,"Paradise Records",7B,QZK6N2086406
236,"Let's All Love Lain","TOKYOPILL",0,82,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Abandon The Flesh !",2021-07-17,02:28,21,88,4,19,59,0,40,-7,F minor,4,2023-01-13,5OhGyeLIpunHX8GXU6rtOC,"3186048 Records DK2",4A,QZK6L2147983
237,"accursed bootleg","Casper Mcfadden",15,180,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","medicalmechanica",2021-12-03,02:11,53,92,0,62,64,10,50,-6,G,4,2023-01-13,0vLaZS4Ge4vKKwFeWxVqOt,"Kitty on Fire Records",9B,QZRP42121579
238,"rapid","11vx",36,147,"breakcore, jungle","Electronic","rapid",2021-05-12,02:42,59,83,56,87,82,0,20,-17,C♯/D♭,4,2023-01-13,2I8hs3sIkVMxMB9a9Ynh3g,"11vx",3B,GX4R52139517
239,"sailor moon breakup","Casper Mcfadden",14,140,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","ppp parasites eve (a collection of songs)",2021-04-18,02:00,57,83,47,89,13,0,10,-7,D#/E♭ minor,3,2023-01-13,6NhjHt8eA9oxgPaSzVoxkx,"2327101 Records DK",2A,QZHN32108014
240,"ESCape","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Welcome To The Wired!",2021-09-10,01:46,47,85,2,93,45,0,10,-7,F#/G♭,4,2023-01-13,6wn88h8lQixdxQ8ULc6sYI,"3186048 Records DK2",2B,QZMEN2162242
241,"bad 4 us","Dazegxd, gum.mp3",15,155,"breakcore, jungle, rally house","Electronic, Rock","bad 4 us",2021-09-02,04:00,51,96,1,82,20,0,0,-8,D#/E♭,4,2023-01-13,7Ap9aX3G0YUzo29xLTFd62,"eldia",5B,QZMEN2197130
242,"crystal sky","DreamWeaver",16,164,"breakcore, jungle","Electronic","Made in Heaven",2020-12-17,02:19,16,92,20,67,9,10,10,-7,E,4,2023-01-13,4orgQTnsegxf7GsRdnXFYQ,"MagicCrafters",12B,QZNWX2053227
243,"ワオン存在","AKIBA",0,180,"breakcore, jungle, speedcore, breakbeat","Electronic","ワオン存在",2021-09-11,03:04,25,60,0,52,6,0,0,-11,C♯/D♭,4,2023-01-13,3ytPulQ568AE7KDSI6mW35,"2439491 Records DK",3B,QZMEQ2125107
244,"MODES","Agora",13,166,"breakcore, jungle, speedcore","Electronic","HALOS (Remastered)",2018-09-12,03:12,56,90,0,58,74,10,10,-9,E,4,2023-01-13,0wZEhBYczRdxFaG52D5uMa,"1024429 Records DK",12B,QZMEQ2157844
245,"i want to remember","Mello Uun",20,130,"breakcore, jungle, speedcore","Electronic","i want to remember",2021-08-10,03:57,75,81,7,75,85,0,20,-10,B minor,4,2023-01-13,1xMvToCoCB38sJkFf7d3DQ,"meowballz",10A,QZK6H2199697
246,"SS21","Kassgocrazy",12,170,"breakcore, hyperpop","Electronic, Pop","Drop Dead Gorgeous",2021-07-29,02:43,44,79,13,89,7,0,10,-12,A minor,4,2023-01-13,564qh0BKaAve4kW4oXSzlA,"Maison Gaige",8A,QZK6K2171157
247,"what we did in the desert","eightiesheadachetape",0,88,"breakcore, jungle, speedcore","Electronic","for a while",2020-11-29,04:27,47,76,6,86,7,0,10,-7,D#/E♭ minor,4,2023-01-13,48NL8GMxz08wkiGmGK6Wie,"eightiesheadachetape",2A,QZNMV2036634
248,"GORE-TEX HEART","Jawko",14,99,"breakcore, speedcore, jungle","Electronic","GORE-TEX HEART",2021-09-04,02:07,20,53,0,17,20,0,0,-13,B,4,2023-01-13,6NGGIAjZNQjkmBqCoU24G2,"555",1B,QZMEM2197847
249,"data drain","LOMAJI",12,135,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","data drain",2022-01-10,02:50,33,77,70,93,18,0,10,-10,C minor,4,2023-01-13,123E1isQgOSpG3xjH4guHP,"3967079 Records DK2",5A,QZPEW2204571
250,"i will get it tattooed (casper flip)","Casper Mcfadden",15,160,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","ppp parasites eve (a collection of songs)",2021-04-18,02:38,40,70,78,60,18,0,10,-9,C♯/D♭ minor,4,2023-01-13,31W5EuOPKjHdUYzSGP0nc6,"2327101 Records DK",12A,QZHN32108013
251,"Deadly Deep Subs","Dillinja",19,160,"jungle, drum and bass, breakcore, breakbeat","Electronic","Deep / Deadly Deep Subs",2020-11-27,05:42,63,45,4,83,20,0,0,-13,A,4,2023-01-13,6oI6D3IFVEtUeBYbbnyzWm,"Deep Jungle Records",11B,GBRD52000397
252,"Alone","Nedaj",0,91,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Alone",2021-09-16,02:51,49,95,1,85,11,0,10,-5,G#/A♭,4,2023-01-13,56neaA5iLT09xqC7BEqabA,"1504845 Records DK",4B,QZMER2118843
253,"tell me","Dazegxd, MON",23,162,"breakcore, jungle, rally house","Electronic, Rock","tell me",2021-09-10,04:03,48,80,0,63,25,0,10,-8,F#/G♭ minor,4,2023-01-13,0dbh6lEqxq2Fm3CfNYyAK8,"eldia",11A,QZMEQ2112997
254,"Physical","Kassgocrazy, Take Van",15,170,"breakcore, hyperpop","Electronic, Pop","Drop Dead Gorgeous",2021-07-29,02:05,55,76,7,1,35,0,0,-7,C♯/D♭,4,2023-01-13,4c4ogKpNuBTBcRrdjY9K9V,"Maison Gaige",3B,QZK6K2171156
255,"Pathway","Agora",12,166,"breakcore, jungle, speedcore","Electronic","20.14",2020-10-23,03:06,64,92,2,66,22,20,30,-6,E minor,4,2023-01-13,6j4Q1nyWQhJBhTFZoEijYT,"1024429 Records DK",9A,QZNWS2045699
256,"lose ya","asc",26,160,"breakcore, jungle, rally house","Electronic, Rock","lose ya",2021-08-14,03:36,56,81,0,43,4,0,0,-10,G#/A♭,4,2023-01-13,538GkpLMMdpuaz5gkq8QCj,"2660283 Records DK",4B,QZK6G2162125
257,"I wonder","Fragmented space",13,170,"breakcore, speedcore, jungle","Electronic","Static",2021-09-22,01:41,43,84,34,9,24,0,60,-7,C,4,2023-01-13,26iaGSEA1lyGlccCDFyr9f,"3335437 Records DK",8B,QZNWQ2109099
258,"save file 2","optic core, shamana",38,164,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","save room",2021-12-24,03:51,33,41,6,84,6,0,10,-15,F minor,4,2023-01-13,7plKET5VQokxtzitqTHgU6,"Optic Core",4A,QZPEW2132462
259,"did i do it right?","Revin",14,155,"breakcore, jungle, speedcore","Electronic","did i do it right?",2021-05-25,03:30,47,92,0,12,10,0,0,-6,A#/B♭,4,2023-01-13,0bzRvCJrYCD8G3KIvurOst,"3071671 Records DK",6B,QZHN82186419
260,"D R E A M C A S T / 2","Fragmented space",13,113,"breakcore, speedcore, jungle","Electronic","D R E A M C A S T / 2",2021-10-02,02:25,46,97,34,4,4,10,70,-9,A,3,2023-01-13,0seQU3bR9S5asQXys4KpvU,"3335437 Records DK",11B,QZNWR2187834
261,"GO-GO","KENTENSHI",31,172,"breakcore","Electronic","LIMBO IS BORING",2021-09-17,01:29,46,82,17,71,59,30,80,-8,A#/B♭ minor,3,2023-01-13,3CeuSxS0cJheMNzqB8jfep,"2861070 Records DK",3A,QZMER2132551
262,"we got you surrounded","Mello Uun",13,111,"breakcore, jungle, speedcore","Electronic","i don't have much to say",2021-10-10,02:40,35,100,10,87,4,10,30,-8,F,5,2023-01-13,6rSZZNPS8hKu4PnGHOEdNL,"meowballz",7B,QZNWS2184384
263,"Effexor","IX Fall$, florent!a",15,180,"breakcore, jungle, speedcore","Electronic","PIXIEDUST001",2021-05-14,03:08,21,98,1,89,29,20,50,-3,C minor,4,2023-01-13,6BmKPhCR58VimdwFwptgun,"IXRX Productions",5A,QZFZ72127076
264,"LIVE IN HEL(LA)","The Khan",2,90,"cloud rap","Hip Hop","CROWS",2021-06-03,03:12,67,71,12,0,43,10,0,-11,B minor,4,2023-01-13,5dZtduazEpWORfUGCs9FxO,"882158 Records DK",10A,QZHNA2177578
265,"dropping dead at midnight","IX Fall$",20,182,"breakcore, jungle, speedcore","Electronic","PIXIEDUST001",2021-05-14,03:36,42,94,0,36,36,0,20,-2,C♯/D♭,4,2023-01-13,7yONlaBnB2l84MYMRn0DQ0,"IXRX Productions",3B,QZHN52122908
266,"Act. 3 (No matter where you go, everyone's connected)","SAGEISKAMI",20,180,"breakcore, jungle, speedcore","Electronic","$iLENT HEAVEN",2021-09-14,02:12,16,73,53,25,11,0,50,-17,C,4,2023-01-13,1aBdOZWtwOdojohP2bKqqe,"3295942 Records DK",8B,QZMEQ2179747
267,"Drifter","TOKYOPILL",0,90,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","TOKYO Drift Club",2021-11-01,01:57,60,66,48,70,16,0,10,-11,C♯/D♭,4,2023-01-13,4QhbUc4YYzm4L01H2SDfFq,"3186048 Records DK2",3B,QZNWV2155233
268,"BLOOD X","SAGEISKAMI",39,170,"breakcore, jungle, speedcore","Electronic","ASHES OF GHOST$",2021-09-14,01:13,53,95,0,70,43,0,10,-6,D,4,2023-01-13,1sSGij1lJnIFyCKrTmys32,"3295942 Records DK",10B,QZMEQ2181568
269,"NOMERCY2002","Passing Currents",17,84,"breakcore, jungle, rally house, breakbeat","Electronic, Rock","passing currents",2022-07-17,02:43,17,88,81,91,8,10,30,-14,A#/B♭,4,2023-01-13,4mVEKIpZHgpdISB3CcmEaU,"passing currents",6B,SE6SA2283411
270,"Neo","Mystafai",12,160,"breakcore","Electronic","conscious.self",2021-10-07,03:54,59,77,2,79,17,0,0,-8,F#/G♭,4,2023-01-13,4dGLHcMdO05WrfNTdiRjxs,"mystify music",2B,QZNWS2155604
271,"HIRATHAE","KENTENSHI",41,134,"breakcore","Electronic","SONDER",2021-06-30,02:54,42,35,4,8,23,0,10,-11,D,4,2023-01-13,6wFX7ZU1AqfPgYHcNRizSS,"KENTENSHI",10B,QZK6P2119855
272,"COSMOS","Nedaj",0,91,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","BERSERK",2021-10-28,03:52,43,60,24,66,5,0,10,-11,A,4,2023-01-13,15VFxtYo1klVvuzKOvgmQM,"1504845 Records DK",11B,QZNWW2108160
273,"WOUNDS WILL HEA.L","Blksmiith",0,160,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","WOUNDS WILL HEA.L",2021-10-15,02:49,48,75,23,90,74,0,10,-13,D#/E♭ minor,4,2023-01-13,1TuazNzIrqPIs4O8ph63LR,"「DIGITAL TWIN」",2A,QZNWT2137274
274,"At The End, There's Nothing","Agora",16,163,"breakcore, jungle, speedcore","Electronic","20.14",2020-10-23,03:26,50,58,60,93,21,0,10,-15,B minor,4,2023-01-13,7BON2UhVFW4XtG39xx9Wjb,"1024429 Records DK",10A,QZNWS2045698
275,"EVIL","Nedaj",0,150,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","BERSERK",2021-10-28,02:33,60,76,0,94,29,0,10,-9,B minor,4,2023-01-13,1TCeZEN7DZCPrQuwb53kv8,"1504845 Records DK",10A,QZNWW2108163
276,"Deja Vu","GEST",23,87,"drum and bass, breakcore, liquid funk, jungle","Electronic","Futurism - EP",2021-08-13,04:32,50,92,0,81,24,0,10,-5,C♯/D♭,4,2023-01-13,10VdI9qiNjzM9Zh7p06UhW,"Shogun Audio",3B,GBPWR2100070
277,"11 p.m","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","TOKYO Drift Club",2021-11-01,02:08,56,35,17,89,40,0,20,-10,F#/G♭,4,2023-01-13,1Fd0J28qFQK1SLdkVM4aKs,"3186048 Records DK2",2B,QZNWV2155240
278,"60FPS","Blksmiith",0,150,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","60FPS",2021-09-09,02:27,54,78,0,90,9,0,10,-8,F minor,4,2023-01-13,4jJAToejQrxbO9gLTCriRO,"「DIGITAL TWIN」",4A,QZMEM2191677
279,"JUNGLE TEKNAH","SHERELLE",0,160,"jungle, breakcore, breakbeat, footwork","Electronic","JUNGLE TEKNAH",2021-11-03,04:01,61,95,1,81,27,10,10,-8,D#/E♭ minor,4,2023-01-13,0PjXRi6lYapTH4BXl8xNlU,"Fabric Records",2A,GBEXH2100120
280,"Pull Up - Tim Reaper Remix","Special Request, Tim Reaper",0,165,"jungle, breakbeat, idm, breakcore, drum and bass, footwork","Electronic","Hooversound Presents: Special Request and Tim Reaper",2021-01-22,06:09,60,76,20,7,55,0,0,-9,G#/A♭ minor,4,2023-01-13,6GE30aCTN2fAInCxcfLvf9,"Hooversound Recordings",1A,GBJX32041518
281,"Partymonst3r","Yesterdayneverhappened",0,175,"breakcore, jungle, speedcore","Electronic","twilight princess",2021-11-05,02:41,57,91,3,42,26,0,0,-8,B minor,4,2023-01-13,40JKHWIqZ6Yhvi13Va054H,"Daybreak",10A,QZHNB2140443
